"","Row.names","anno","logFC_RNA","pvalue_RNA","logFC_protein","pvalue_protein","group","size","alpha"
"487","CAMK1D",NA,-0.432544212951121,0.201540830599406,-0.203682208470305,0.434164876240906,"stable",0.5,0.1
"488","CAMK2D",NA,0.223902813895574,0.335455113985426,0.169824490269663,0.49432678603428,"stable",0.5,0.1
"489","CAMK2G",NA,0.296471657022112,0.123819854715082,-0.132210071202247,0.597197091072,"stable",0.5,0.1
"490","CAMKK2",NA,-0.430633083199169,0.047275664552655,-0.122144024699839,0.160880737082072,"stable",0.5,0.1
"491","CAMSAP1",NA,-0.493400293701074,0.0420154399661862,0.0724717822905297,0.698371740555841,"stable",0.5,0.1
"492","CAMSAP2",NA,-0.0543115862418025,0.834818208921758,0.0516313072375602,0.729910538026043,"stable",0.5,0.1
"493","CAND1",NA,0.0160120583565702,0.925370535129159,-0.0061289270529695,0.838096877912362,"stable",0.5,0.1
"494","CANT1",NA,-0.244451709589464,0.300521297971646,-0.00135452465810593,0.871263677385501,"stable",0.5,0.1
"495","CANX",NA,-0.135028101532402,0.441768313349769,0.0351932743788122,0.761912955252238,"stable",0.5,0.1
"496","CAP1",NA,-0.298125190151583,0.370731918615219,0.0475713195457464,0.860179893072024,"stable",0.5,0.1
"497","CAPG",NA,0.503354017966808,0.0579828668775276,0.498713228648475,0.00472262582061408,"stable",0.5,0.1
"498","CAPN1",NA,-0.408057370149136,0.246346600931665,-0.0877875987094703,0.904658441611206,"stable",0.5,0.1
"499","CAPN2",NA,-0.249284930582346,0.312345515044382,-0.0132349093932584,0.751197080993893,"stable",0.5,0.1
"500","CAPN7",NA,-0.115326414616496,0.501157964650106,0.176880981775281,0.49432678603428,"stable",0.5,0.1
"501","CAPNS1",NA,-0.371491924195983,0.213792791721372,-0.135795308130016,0.626853249592891,"stable",0.5,0.1
"502","CAPNS2",NA,0.584667166723798,0.395361515369675,0.4651696525939,0.450908466600437,"stable",0.5,0.1
"503","CAPRIN1",NA,-0.0862256533609155,0.657810050778476,-0.0438223025634029,0.677627633048823,"stable",0.5,0.1
"504","CAPZA1",NA,-0.0801395464385003,0.697072081196287,0.0285073235008026,0.783480294021477,"stable",0.5,0.1
"505","CAPZA2",NA,0.649151716429377,0.168868018850557,-0.210399505629214,0.129810778800504,"stable",0.5,0.1
"506","CAPZB",NA,-0.248300260261006,0.211440047654687,0.12403508052488,0.239335330794302,"stable",0.5,0.1
"507","CARD19",NA,0.377519425190058,0.252842360276714,0.121457000788122,0.871263677385501,"stable",0.5,0.1
"508","CARHSP1",NA,0.341460417218564,0.160846834247843,0.22686835759069,0.100657788204722,"stable",0.5,0.1
"509","CARM1",NA,-0.520779423702358,0.200203958130764,-0.123857975661316,0.245008823079876,"stable",0.5,0.1
"510","CARMIL1",NA,0.0431464146638467,0.873994331051542,-0.0882735552407705,0.783480294021477,"stable",0.5,0.1
"511","CARS2",NA,0.167538703766404,0.392724690004049,-0.121817905934189,0.687970337840528,"stable",0.5,0.1
"512","CASK",NA,-0.271493022650972,0.312577421387923,0.0035757862295345,0.761912955252238,"stable",0.5,0.1
"513","CASP1",NA,0.435700093192269,0.229239696808229,0.467907258723917,0.0493240144131913,"stable",0.5,0.1
"514","CASP10",NA,0.46937777955329,0.114717267608333,0.467708410110754,0.0599405781284529,"stable",0.5,0.1
